Round,Date,Time,Timezone,Team 1,FT,HT,Team 2,UTC
24,Sun Aug 28 2022,18:00,-0300,Cuiabá MT,0-0,0-0,Santos FC,2022-08-28T21:00Z
24,Mon Aug 29 2022,21:30,-0300,Corinthians SP,1-0,1-0,Red Bull Bragantino,2022-08-30T00:30Z
24,Mon Aug 29 2022,20:00,-0300,Internacional,4-0,2-0,Juventude RS,2022-08-29T23:00Z
25,Sat Sep 3 2022,19:00,-0300,Athletico Paranaense,1-0,1-0,Fluminense RJ,2022-09-03T22:00Z
25,Sat Sep 3 2022,19:00,-0300,Red Bull Bragantino,2-2,2-1,Palmeiras,2022-09-03T22:00Z
25,Sat Sep 3 2022,20:30,-0300,América MG,2-0,1-0,Coritiba PR,2022-09-03T23:30Z
25,Sat Sep 3 2022,16:30,-0300,Juventude RS,1-1,0-0,Avaí SC,2022-09-03T19:30Z
25,Sun Sep 4 2022,11:00,-0300,Flamengo RJ,1-1,0-1,Ceará CE,2022-09-04T14:00Z
25,Sun Sep 4 2022,16:00,-0300,Corinthians SP,2-2,2-1,Internacional,2022-09-04T19:00Z
25,Sun Sep 4 2022,16:00,-0300,Fortaleza CE,1-3,0-2,Botafogo RJ,2022-09-04T19:00Z
25,Sun Sep 4 2022,18:00,-0300,Atlético Goianiense,0-2,0-1,Atlético Mineiro,2022-09-04T21:00Z
25,Sun Sep 4 2022,19:00,-0300,Cuiabá MT,1-1,1-0,São Paulo FC,2022-09-04T22:00Z
25,Mon Sep 5 2022,20:00,-0300,Santos FC,1-2,0-1,Goiás GO,2022-09-05T23:00Z
26,Wed Sep 7 2022,17:00,-0300,Atlético Mineiro,1-1,1-1,Red Bull Bragantino,2022-09-07T20:00Z
26,Sat Sep 10 2022,16:30,-0300,Internacional,1-0,0-0,Cuiabá MT,2022-09-10T19:30Z
26,Sat Sep 10 2022,19:00,-0300,Fluminense RJ,2-1,1-0,Fortaleza CE,2022-09-10T22:00Z
26,Sat Sep 10 2022,21:00,-0300,Palmeiras,2-1,0-0,Juventude RS,2022-09-11T00:00Z
26,Sat Sep 10 2022,16:30,-0300,Ceará CE,2-1,2-0,Santos FC,2022-09-10T19:30Z
26,Sun Sep 11 2022,11:00,-0300,Avaí SC,1-1,1-0,Athletico Paranaense,2022-09-11T14:00Z
26,Sun Sep 11 2022,11:00,-0300,Botafogo RJ,0-0,0-0,América MG,2022-09-11T14:00Z
26,Sun Sep 11 2022,16:00,-0300,Coritiba PR,2-0,1-0,Atlético Goianiense,2022-09-11T19:00Z
26,Sun Sep 11 2022,16:00,-0300,São Paulo FC,1-1,1-1,Corinthians SP,2022-09-11T19:00Z
26,Sun Sep 11 2022,19:00,-0300,Goiás GO,1-1,0-0,Flamengo RJ,2022-09-11T22:00Z
27,Sat Sep 17 2022,19:00,-0300,Botafogo RJ,2-0,0-0,Coritiba PR,2022-09-17T22:00Z
27,Sat Sep 17 2022,16:30,-0300,Avaí SC,1-0,0-0,Atlético Mineiro,2022-09-17T19:30Z
27,Sun Sep 18 2022,11:00,-0300,Red Bull Bragantino,1-1,1-0,Goiás GO,2022-09-18T14:00Z
27,Sun Sep 18 2022,16:00,-0300,Ceará CE,0-2,0-1,São Paulo FC,2022-09-18T19:00Z
27,Sun Sep 18 2022,16:00,-0300,Flamengo RJ,1-2,0-1,Fluminense RJ,2022-09-18T19:00Z
27,Sun Sep 18 2022,18:00,-0300,América MG,1-0,0-0,Corinthians SP,2022-09-18T21:00Z
27,Sun Sep 18 2022,18:00,-0300,Juventude RS,1-1,0-1,Fortaleza CE,2022-09-18T21:00Z
27,Sun Sep 18 2022,18:30,-0300,Palmeiras,1-0,0-0,Santos FC,2022-09-18T21:30Z
27,Sun Sep 18 2022,19:00,-0300,Athletico Paranaense,2-2,2-1,Cuiabá MT,2022-09-18T22:00Z
27,Mon Sep 19 2022,20:00,-0300,Atlético Goianiense,1-2,0-2,Internacional,2022-09-19T23:00Z
28,Sun Sep 25 2022,20:00,-0300,São Paulo FC,4-0,3-0,Avaí SC,2022-09-25T23:00Z
28,Tue Sep 27 2022,21:00,-0300,Santos FC,2-0,1-0,Athletico Paranaense,2022-09-28T00:00Z
28,Wed Sep 28 2022,19:00,-0300,Corinthians SP,2-1,1-1,Atlético Goianiense,2022-09-28T22:00Z
28,Wed Sep 28 2022,19:00,-0300,Coritiba PR,1-0,1-0,Ceará CE,2022-09-28T22:00Z
28,Wed Sep 28 2022,19:00,-0300,Fluminense RJ,4-0,2-0,Juventude RS,2022-09-28T22:00Z
28,Wed Sep 28 2022,19:00,-0300,Fortaleza CE,3-2,1-2,Flamengo RJ,2022-09-28T22:00Z
28,Wed Sep 28 2022,21:00,-0300,Cuiabá MT,2-1,1-0,América MG,2022-09-29T00:00Z
28,Wed Sep 28 2022,21:45,-0300,Atlético Mineiro,0-1,0-0,Palmeiras,2022-09-29T00:45Z
28,Wed Sep 28 2022,21:45,-0300,Goiás GO,0-1,0-0,Botafogo RJ,2022-09-29T00:45Z
28,Wed Sep 28 2022,21:45,-0300,Internacional,0-0,0-0,Red Bull Bragantino,2022-09-29T00:45Z
29,Sat Oct 1 2022,15:00,-0300,Atlético Mineiro,2-0,1-0,Fluminense RJ,2022-10-01T18:00Z
29,Sat Oct 1 2022,15:00,-0300,Ceará CE,1-2,0-1,América MG,2022-10-01T18:00Z
29,Sat Oct 1 2022,15:00,-0300,Internacional,1-0,1-0,Santos FC,2022-10-01T18:00Z
29,Sat Oct 1 2022,19:00,-0300,Athletico Paranaense,2-0,1-0,Juventude RS,2022-10-01T22:00Z
29,Sat Oct 1 2022,19:00,-0300,Avaí SC,1-2,0-1,Atlético Goianiense,2022-10-01T22:00Z
29,Sat Oct 1 2022,19:00,-0300,Flamengo RJ,4-1,1-0,Red Bull Bragantino,2022-10-01T22:00Z
29,Sat Oct 1 2022,19:00,-0300,Goiás GO,0-1,0-1,Fortaleza CE,2022-10-01T22:00Z
29,Sat Oct 1 2022,21:00,-0300,Corinthians SP,2-0,2-0,Cuiabá MT,2022-10-02T00:00Z
29,Mon Oct 3 2022,20:00,-0300,Botafogo RJ,1-3,1-2,Palmeiras,2022-10-03T23:00Z
30,Tue Oct 4 2022,21:30,-0300,Juventude RS,2-2,0-1,Corinthians SP,2022-10-05T00:30Z
30,Wed Oct 5 2022,21:30,-0300,Flamengo RJ,0-0,0-0,Internacional,2022-10-06T00:30Z
30,Wed Oct 5 2022,19:00,-0300,Atlético Goianiense,3-2,1-2,Fluminense RJ,2022-10-05T22:00Z
30,Wed Oct 5 2022,19:00,-0300,Red Bull Bragantino,2-1,1-1,Cuiabá MT,2022-10-05T22:00Z
30,Wed Oct 5 2022,19:00,-0300,Ceará CE,1-1,0-0,Goiás GO,2022-10-05T22:00Z
30,Wed Oct 5 2022,19:30,-0300,Athletico Paranaense,1-1,0-1,Fortaleza CE,2022-10-05T22:30Z
30,Wed Oct 5 2022,21:30,-0300,Santos FC,1-2,0-0,Atlético Mineiro,2022-10-06T00:30Z
30,Thu Oct 6 2022,20:00,-0300,Avaí SC,1-2,1-0,Botafogo RJ,2022-10-06T23:00Z
30,Thu Oct 6 2022,19:00,-0300,Palmeiras,4-0,2-0,Coritiba PR,2022-10-06T22:00Z
30,Thu Oct 6 2022,20:00,-0300,América MG,1-2,1-1,São Paulo FC,2022-10-06T23:00Z
31,Sat Oct 8 2022,19:00,-0300,Cuiabá MT,1-2,0-0,Flamengo RJ,2022-10-08T22:00Z
31,Sat Oct 8 2022,21:00,-0300,Corinthians SP,2-1,2-0,Athletico Paranaense,2022-10-09T00:00Z
31,Sun Oct 9 2022,16:00,-0300,São Paulo FC,0-1,0-0,Botafogo RJ,2022-10-09T19:00Z
31,Sun Oct 9 2022,11:00,-0300,Internacional,4-2,2-2,Goiás GO,2022-10-09T14:00Z
31,Sun Oct 9 2022,16:00,-0300,Fortaleza CE,2-0,0-0,Avaí SC,2022-10-09T19:00Z
31,Sun Oct 9 2022,18:00,-0300,Coritiba PR,2-1,1-1,Red Bull Bragantino,2022-10-09T21:00Z
31,Sun Oct 9 2022,18:00,-0300,Atlético Mineiro,0-0,0-0,Ceará CE,2022-10-09T21:00Z
31,Sun Oct 9 2022,18:00,-0300,Fluminense RJ,0-2,0-2,América MG,2022-10-09T21:00Z
31,Mon Oct 10 2022,20:00,-0300,Santos FC,4-1,1-0,Juventude RS,2022-10-10T23:00Z
31,Mon Oct 10 2022,18:30,-0300,Atlético Goianiense,1-1,0-0,Palmeiras,2022-10-10T21:30Z
32,Sat Oct 15 2022,20:30,-0300,Flamengo RJ,1-0,1-0,Atlético Mineiro,2022-10-15T23:30Z
32,Sat Oct 15 2022,20:30,-0300,América MG,1-2,0-1,Fortaleza CE,2022-10-15T23:30Z
32,Sun Oct 16 2022,16:00,-0300,Ceará CE,1-1,0-0,Cuiabá MT,2022-10-16T19:00Z
32,Sun Oct 16 2022,16:00,-0300,Palmeiras,0-0,0-0,São Paulo FC,2022-10-16T19:00Z
32,Sun Oct 16 2022,18:00,-0300,Botafogo RJ,0-1,0-0,Internacional,2022-10-16T21:00Z
32,Sun Oct 16 2022,18:00,-0300,Juventude RS,1-1,0-0,Atlético Goianiense,2022-10-16T21:00Z
32,Sun Oct 16 2022,19:00,-0300,Athletico Paranaense,1-0,0-0,Coritiba PR,2022-10-16T22:00Z
32,Sun Oct 16 2022,19:00,-0300,Avaí SC,0-3,0-2,Fluminense RJ,2022-10-16T22:00Z
32,Mon Oct 17 2022,20:00,-0300,Red Bull Bragantino,0-2,0-0,Santos FC,2022-10-17T23:00Z
29,Thu Oct 20 2022,20:00,-0300,São Paulo FC,3-1,1-0,Coritiba PR,2022-10-20T23:00Z
33,Sat Oct 22 2022,21:00,-0300,Palmeiras,3-0,1-0,Avaí SC,2022-10-23T00:00Z
33,Sat Oct 22 2022,16:30,-0300,Red Bull Bragantino,4-2,3-0,Athletico Paranaense,2022-10-22T19:30Z
33,Sat Oct 22 2022,19:00,-0300,América MG,1-2,1-2,Flamengo RJ,2022-10-22T22:00Z
33,Sat Oct 22 2022,19:00,-0300,Santos FC,0-1,0-0,Corinthians SP,2022-10-22T22:00Z
33,Sun Oct 23 2022,16:00,-0300,Fluminense RJ,2-2,0-1,Botafogo RJ,2022-10-23T19:00Z
33,Sun Oct 23 2022,16:00,-0300,Juventude RS,1-2,1-1,São Paulo FC,2022-10-23T19:00Z
33,Sun Oct 23 2022,18:00,-0300,Atlético Goianiense,1-0,1-0,Ceará CE,2022-10-23T21:00Z
33,Sun Oct 23 2022,18:00,-0300,Cuiabá MT,1-2,0-2,Goiás GO,2022-10-23T21:00Z
33,Sun Oct 23 2022,18:00,-0300,Coritiba PR,1-1,1-0,Internacional,2022-10-23T21:00Z
33,Mon Oct 24 2022,20:00,-0300,Fortaleza CE,0-0,0-0,Atlético Mineiro,2022-10-24T23:00Z
34,Tue Oct 25 2022,21:45,-0300,Flamengo RJ,3-2,1-0,Santos FC,2022-10-26T00:45Z
34,Tue Oct 25 2022,21:45,-0300,Athletico Paranaense,1-3,1-0,Palmeiras,2022-10-26T00:45Z
34,Wed Oct 26 2022,21:45,-0300,Internacional,2-1,0-1,Ceará CE,2022-10-27T00:45Z
34,Wed Oct 26 2022,19:30,-0300,Botafogo RJ,2-1,1-0,Red Bull Bragantino,2022-10-26T22:30Z
34,Wed Oct 26 2022,21:45,-0300,Corinthians SP,0-2,0-1,Fluminense RJ,2022-10-27T00:45Z
34,Wed Oct 26 2022,21:45,-0300,Goiás GO,2-2,0-0,América MG,2022-10-27T00:45Z
34,Thu Oct 27 2022,19:00,-0300,Fortaleza CE,3-1,1-0,Coritiba PR,2022-10-27T22:00Z
34,Thu Oct 27 2022,19:00,-0300,São Paulo FC,2-1,1-0,Atlético Goianiense,2022-10-27T22:00Z
34,Thu Oct 27 2022,19:30,-0300,Atlético Mineiro,1-0,1-0,Juventude RS,2022-10-27T22:30Z
34,Thu Oct 27 2022,20:00,-0300,Cuiabá MT,1-0,0-0,Avaí SC,2022-10-27T23:00Z
32,Sat Oct 29 2022,19:30,-0300,Goiás GO,0-0,0-0,Corinthians SP,2022-10-29T22:30Z
35,Mon Oct 31 2022,20:00,-0300,Ceará CE,0-1,0-0,Fluminense RJ,2022-10-31T23:00Z
35,Tue Nov 1 2022,21:30,-0300,São Paulo FC,2-2,2-1,Atlético Mineiro,2022-11-02T00:30Z
35,Tue Nov 1 2022,19:00,-0300,Botafogo RJ,0-2,0-1,Cuiabá MT,2022-11-01T22:00Z
35,Wed Nov 2 2022,16:00,-0300,América MG,1-0,0-0,Internacional,2022-11-02T19:00Z
35,Wed Nov 2 2022,16:00,-0300,Athletico Paranaense,3-2,3-1,Goiás GO,2022-11-02T19:00Z
35,Wed Nov 2 2022,19:00,-0300,Atlético Goianiense,2-3,2-1,Santos FC,2022-11-02T22:00Z
35,Wed Nov 2 2022,19:00,-0300,Avaí SC,1-2,0-0,Red Bull Bragantino,2022-11-02T22:00Z
35,Wed Nov 2 2022,19:00,-0300,Juventude RS,0-1,0-0,Coritiba PR,2022-11-02T22:00Z
35,Wed Nov 2 2022,21:30,-0300,Flamengo RJ,1-2,0-1,Corinthians SP,2022-11-03T00:30Z
35,Wed Nov 2 2022,21:30,-0300,Palmeiras,4-0,2-0,Fortaleza CE,2022-11-03T00:30Z
36,Sat Nov 5 2022,16:30,-0300,Santos FC,1-1,1-0,Avaí SC,2022-11-05T19:30Z
36,Sat Nov 5 2022,19:00,-0300,Red Bull Bragantino,1-4,1-3,América MG,2022-11-05T22:00Z
36,Sat Nov 5 2022,19:00,-0300,Goiás GO,1-0,0-0,Juventude RS,2022-11-05T22:00Z
36,Sat Nov 5 2022,20:30,-0300,Corinthians SP,1-0,0-0,Ceará CE,2022-11-05T23:30Z
36,Sat Nov 5 2022,21:00,-0300,Internacional,2-0,0-0,Athletico Paranaense,2022-11-06T00:00Z
36,Sat Nov 5 2022,16:30,-0300,Fluminense RJ,3-1,0-1,São Paulo FC,2022-11-05T19:30Z
36,Sun Nov 6 2022,16:00,-0300,Coritiba PR,1-0,0-0,Flamengo RJ,2022-11-06T19:00Z
36,Sun Nov 6 2022,16:00,-0300,Fortaleza CE,1-1,0-1,Atlético Goianiense,2022-11-06T19:00Z
36,Sun Nov 6 2022,18:30,-0300,Cuiabá MT,1-1,1-0,Palmeiras,2022-11-06T21:30Z
36,Mon Nov 7 2022,20:00,-0300,Atlético Mineiro,0-2,0-0,Botafogo RJ,2022-11-07T23:00Z
37,Tue Nov 8 2022,21:30,-0300,São Paulo FC,0-1,0-1,Internacional,2022-11-09T00:30Z
37,Wed Nov 9 2022,19:00,-0300,Avaí SC,2-0,0-0,Ceará CE,2022-11-09T22:00Z
37,Wed Nov 9 2022,19:00,-0300,Coritiba PR,2-2,2-1,Corinthians SP,2022-11-09T22:00Z
37,Wed Nov 9 2022,19:00,-0300,Fluminense RJ,3-0,0-0,Goiás GO,2022-11-09T22:00Z
37,Wed Nov 9 2022,20:30,-0300,Fortaleza CE,6-0,4-0,Red Bull Bragantino,2022-11-09T23:30Z
37,Wed Nov 9 2022,21:30,-0300,Atlético Goianiense,1-1,0-0,Athletico Paranaense,2022-11-10T00:30Z
37,Wed Nov 9 2022,21:30,-0300,Juventude RS,2-2,2-1,Flamengo RJ,2022-11-10T00:30Z
37,Wed Nov 9 2022,21:30,-0300,Palmeiras,2-1,1-1,América MG,2022-11-10T00:30Z
37,Thu Nov 10 2022,20:00,-0300,Atlético Mineiro,3-0,2-0,Cuiabá MT,2022-11-10T23:00Z
37,Thu Nov 10 2022,20:00,-0300,Botafogo RJ,3-0,1-0,Santos FC,2022-11-10T23:00Z
38,Sat Nov 12 2022,16:00,-0300,Flamengo RJ,1-2,1-1,Avaí SC,2022-11-12T19:00Z
38,Sun Nov 13 2022,16:00,-0300,América MG,1-1,1-1,Atlético Goianiense,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Athletico Paranaense,3-0,0-0,Botafogo RJ,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Red Bull Bragantino,0-1,0-1,Fluminense RJ,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Ceará CE,4-1,2-0,Juventude RS,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Corinthians SP,0-1,0-1,Atlético Mineiro,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Cuiabá MT,2-1,2-0,Coritiba PR,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Goiás GO,0-4,0-1,São Paulo FC,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Internacional,3-0,2-0,Palmeiras,2022-11-13T19:00Z
38,Sun Nov 13 2022,16:00,-0300,Santos FC,0-2,0-0,Fortaleza CE,2022-11-13T19:00Z
